"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image","Answer.implications_2","Approve","Reject"
"371Q3BEXDJNIEOSAGOJYQA5R61RZSP","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:44 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:44 PST 2020","","","37FMASSAYF60PWKSV0FJPAOR8T5BIK","A14IPKOBOPID9H","Submitted","Sun Feb 02 15:59:14 PST 2020","Sun Feb 02 16:08:07 PST 2020","Wed Feb 05 16:08:07 PST 2020","","","","533","100% (129/129)","100% (1/1)","0% (0/0)","http://jeffda.com/generational_captions/examples/images/10.jpg","A young man with black hair and wearing a black hooded sweatshirt with white sleeves smiles as he pretends to pet a brown Jersey cow on its chest.  It isn't a real cow though, it is actually a painted picture of a cow on a rectangular piece of plywood.  Another young man with black hair and wearing a black and green plaid shirt stands nearby smiling."
"33J5JKFMK8C5GF643DZKR9LB9I7Q3U","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:44 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:44 PST 2020","","","3WRFBPLXRD3N02R6DND5CZMW65V3NK","A28AXX4NCWPH1F","Submitted","Mon Feb 03 12:39:00 PST 2020","Mon Feb 03 13:51:04 PST 2020","Thu Feb 06 13:51:04 PST 2020","","","","4324","100% (1/1)","100% (1/1)","100% (1/1)","http://jeffda.com/generational_captions/examples/images/11.jpg","There are three asian people in front of a black rock by the ocean. Two of the people are males, while another is a female. All three of the people are smiling. The female is wearing a bright pink jacket and glasses. The male in the center is wearing glasses and a blue hoodie, while sticking out his tongue. The male on the left is wearing a hooded jacket."
"3YCT0L9OMONOXZERD084VNYIWNJSN1","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:44 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:44 PST 2020","","","3X65QVEQI32LP2K4U38RSAM17IZLCF","A38Z99XF4NDNH0","Submitted","Sun Feb 02 14:15:35 PST 2020","Sun Feb 02 14:19:55 PST 2020","Wed Feb 05 14:19:55 PST 2020","","","","260","100% (1519/1519)","100% (1335/1335)","100% (226/226)","http://jeffda.com/generational_captions/examples/images/12.jpg","A young male teenager is taking a selfie with a younger female teenager in the background sitting on top of and older statue of a whale. They appear to be in the parking lot of a place that likely has to do with animals or possibly an aquarium. The male has short hair and a black jacket and the female is wearing a purple jacket and she has her hair in two braids. It is a cloudy day and there are pine trees behind the parking lot."
"3YKP7CX6G4T0DS52M75K912SSKT7B5","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:44 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:44 PST 2020","","","3VA45EW49Q298KD3RYZZ3V74YQDO19","ABX5OQLR6UNBC","Submitted","Sun Feb 02 14:13:52 PST 2020","Sun Feb 02 14:18:54 PST 2020","Wed Feb 05 14:18:54 PST 2020","","","","302","100% (2179/2179)","100% (1801/1801)","100% (354/354)","http://jeffda.com/generational_captions/examples/images/13.jpg","There are rows of shoe boxes neatly arranged on store shelves. Where the tops of boxes are seen, the Nike logo is visible. Some shelves have Nike shoes displayed on small platforms. At the end of the shelf, a man is sitting down. He has his shoes off and is holding a shoe box. More shoes are displayed behind him. Another man browses a far shelf. Bright lights hang overhead."
"359AP8GAGIYJNXX8071FKL8AA5T7CC","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:44 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:44 PST 2020","","","3YWRV122CVEMWPHLM5KNHBM1UI7U8C","A38Z99XF4NDNH0","Submitted","Sun Feb 02 14:17:27 PST 2020","Sun Feb 02 14:23:27 PST 2020","Wed Feb 05 14:23:27 PST 2020","","","","360","100% (1519/1519)","100% (1335/1335)","100% (226/226)","http://jeffda.com/generational_captions/examples/images/14.jpg","Several people are walking down a pedestrian pathway on a clear and sunny day. The pathway is surrounded by older large buildings on each side. They are in a urban area and the buildings to both the left and right of the pathway are covered in graffiti. There is a male on the left of the path and a female in a dress to the right of him. To the right of the female sits a store called ""Streeters""."
"3NZ1E5QA61FLQORJYEQNBHOW1EY5BO","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:44 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:44 PST 2020","","","3TEM0PF1Q8CIXY1W56HJEWCVPL2D02","A4I69DE7BI20I","Submitted","Sun Feb 02 23:43:52 PST 2020","Mon Feb 03 00:20:35 PST 2020","Thu Feb 06 00:20:35 PST 2020","","","","2203","0% (0/0)","0% (0/0)","0% (0/0)","http://jeffda.com/generational_captions/examples/images/15.jpg","A factory, manufacturing plant or a production plant is an industrial site, usually consisting of buildings and machinery, or more commonly a complex having several buildings, where workers manufacture goods or operate machines processing one product"
"334ZEL5JX8T6FKE3EF8HACYNMXOSOG","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:44 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:44 PST 2020","","","3RYC5T2D768FMPOL4SRTYMU7CUMPR8","A38YQZ9UK9BPK2","Submitted","Sun Feb 02 20:15:36 PST 2020","Sun Feb 02 20:18:35 PST 2020","Wed Feb 05 20:18:35 PST 2020","","","","179","0% (0/0)","0% (0/0)","0% (0/0)","http://jeffda.com/generational_captions/examples/images/16.jpg","There is a beautiful, colorful plate that has flowers painted on it. On top of the plate there is a wide assortment of things on top of it. There are bowls of soups and different breads. The breads look absolutely delicious. Next to the plate, there is a vase. Inside the blue vase there are beautiful flowers. This is all sitting on top of a table."
"3J5XXLQDHOPXLN2LPCTUXWKJQAMV3T","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:44 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:44 PST 2020","","","3SB4CE2TJYASWH4VO8FOX9R0EPPAXR","A1MWCDBGZLHJPI","Submitted","Sun Feb 02 23:35:36 PST 2020","Mon Feb 03 00:13:18 PST 2020","Thu Feb 06 00:13:18 PST 2020","","","","2262","100% (25/25)","100% (2/2)","100% (1/1)","http://jeffda.com/generational_captions/examples/images/17.jpg","The side of the building is covered in a lot of colorful paint and might be graffiti or a mural.  There are several box-like items lying against each other on the ground as if they were toppled dominos.  The box shaped items might be book covers or might be other types of artwork.  This might be an art installation because it looks too organized to be vandals defacing and trashing someone's property."
"38XPGNCKHVEI3JLPPQYD71CP4AIV4E","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:44 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:44 PST 2020","","","3X87C8JFV9QCNGPDJU6NO1PD3RJQSE","A39S4DA571UJ1Y","Submitted","Sun Feb 02 17:44:09 PST 2020","Sun Feb 02 17:48:57 PST 2020","Wed Feb 05 17:48:57 PST 2020","","","","288","100% (373/373)","100% (335/335)","100% (97/97)","http://jeffda.com/generational_captions/examples/images/18.jpg","There is a fence overlooking a body of water that gves way to a building covered in lights. The lights vary in color from green hues to red-orange to blue-purple hues. The lights mainly hit the building but reflect on the water as well. The main attraction seems to be a cube with a circular opening showcasing what appears to be a movie. The movie is also being reflected onto a slanted material at the onset of the building as well as on smaller rectangular objects on the other side of the building. There are people behind the fence watching the movie as it plays and is reflected on various different objects."
"3GITHABAC0ZVS0XTJLTY45LEYTL2N9","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:44 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:44 PST 2020","","","3Z7VU45IP1WL7ORAT7AGJTE8IX91ZN","A3MJCHFORYK0US","Submitted","Mon Feb 03 05:25:51 PST 2020","Mon Feb 03 08:25:49 PST 2020","Thu Feb 06 08:25:49 PST 2020","","","","10798","100% (1/1)","0% (0/0)","0% (0/0)","http://jeffda.com/generational_captions/examples/images/21.jpg","a white and black cute fluffy kitty cat in a glass box. it looks like it is in a very dire need of freedom as the box is so small and restricting its movement and comfort. the glass has some liquid in it; i am not certain if someone poured in water or the box had been left out in the rain and the cat had to experience some natural shower on it. free"
"33W1NHWFYJZJTO5P5OOO0F1D8K5ZTE","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:45 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:45 PST 2020","","","3YMTUJH0DVV6DBFUAX40V3KU9I64TQ","A2M3KQ9CKP7YW","Submitted","Sun Feb 02 14:38:33 PST 2020","Sun Feb 02 14:57:02 PST 2020","Wed Feb 05 14:57:02 PST 2020","","","","1109","100% (20/20)","0% (0/0)","0% (0/0)","http://jeffda.com/generational_captions/examples/images/22.jpg","There are four motorcyclists riding on a paved road beneath a cloudy sky. They are riding in single file and the riders are dressed for cold weather. The road has three lanes for traffic (two for the traffic ascending and one for descending). One lane for each direction of travel. The road is curvey and is going uphill according the the direction the motorcyclists are riding. It is a mountainous area covered with pine trees and snow. There is a rusty guardrail snaking alongside the road that is mostly covered with snow."
"3SBX2M1TKF1QYBP83R431EDHNI3Q4F","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:45 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:45 PST 2020","","","382M9COHEKU35QRCZ86N9LIN5LFUEL","A2NGMLBFZ3YQP5","Submitted","Sun Feb 02 17:31:59 PST 2020","Sun Feb 02 19:45:46 PST 2020","Wed Feb 05 19:45:46 PST 2020","","","","8027","100% (951/951)","100% (427/427)","100% (42/42)","http://jeffda.com/generational_captions/examples/images/23.jpg","Far in the background, there are snow-capped mountains. They are very blurry. In the foreground, in sharper focus is a person's left hand. It emerges from the ribbed cuff of a light grayish-blue sleeve. The hand is palm up, fingers slightly spread, with a bit of a concave curve to the palm. A little bit above the hand, in mid-air, is a brown pine cone. It appears the hand has tossed the pine cone up toward the sky."
"3Y7LTZE0YV0YT1KE5TEY5BNFRYCZU5","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:45 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:45 PST 2020","","","3VA45EW49Q298KD3RYZZ3V74YQD1OM","A7JKODY67819H","Submitted","Sun Feb 02 15:57:52 PST 2020","Sun Feb 02 16:39:33 PST 2020","Wed Feb 05 16:39:33 PST 2020","","","","2501","100% (15/15)","100% (15/15)","100% (14/14)","http://jeffda.com/generational_captions/examples/images/24.jpg","A cabinet containing bottles filled with orange liquid and two stacks of plates hangs on the wall. There are blackboards containing menu items on each side of the shelves. Below there is a single shelf that contains numerous cups and jars filled with various teas. On the right side of the cabinet, there is a basket filled with black bags, and below it a basket full of bread baguettes. On the left side of the cabinet, there is a commercial oven with stacks of boxes on top."
"3UOMW19E6FK40TJPCEMIM1UEJZY5CV","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:45 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:45 PST 2020","","","3MD9PLUKKLTOLVYZYU8EG0RBLVLNZI","AJRY9ALX8069Y","Submitted","Sun Feb 02 14:13:51 PST 2020","Sun Feb 02 14:17:57 PST 2020","Wed Feb 05 14:17:57 PST 2020","","","","246","100% (11957/11957)","100% (9949/9949)","100% (2682/2682)","http://jeffda.com/generational_captions/examples/images/25.jpg","There are three plates of food on a table with someone behind the plates. There is a fork sticking out of the food on each of the plates. The food item appears to be a dessert like an apple cobbler with a lot of brown, shiny glaze on top of it. The plate at the front of the other plates has a napkin under it that looks slightly crumpled up. The napkin is white."
"3LAZVA75NK5DALX5K0TBJULJO3Q2OO","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:45 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:45 PST 2020","","","38BQUHLA9ZF649ZSKKIXNNV7W5BOMS","A36A780ODXBDEH","Submitted","Mon Feb 03 08:07:26 PST 2020","Mon Feb 03 11:00:37 PST 2020","Thu Feb 06 11:00:37 PST 2020","","","","10391","0% (0/0)","0% (0/0)","0% (0/0)","http://jeffda.com/generational_captions/examples/images/26.jpg","A large, square-ish cathedral, with beautiful arch windows, a copper roof that has since grown a consistent green patina, with tourists scurrying in and around near its doors and pavillion that lays before it, flanked on both sides by vibrant, dark green pine trees. Small purple banners hang next to the doorways, placed in the middle of the cathedral, with a spotty white and grey sky above."
"3PR3LXCWSHDB4EWW60VMCUKQ6D59XS","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:45 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:45 PST 2020","","","3MH9DQ757ZR1P4N353WB9O3ZI3BUGN","A14M2EERU7E8KD","Submitted","Mon Feb 03 05:29:42 PST 2020","Mon Feb 03 08:28:29 PST 2020","Thu Feb 06 08:28:29 PST 2020","","","","10727","100% (312/312)","100% (167/167)","100% (18/18)","http://jeffda.com/generational_captions/examples/images/27.jpg","Two rows of large oak tables set unoccupied in the library. On top of the tables sit long, bronze-colored  table lamps which illuminate their surfaces. Each table has wooden chairs pulled up to it. The library looks old and has high cathedral style ceilings. The tall shelves are filled with books lined up along the wall.  On the left, there are wooden doors that allow people to enter the library."
"31YWE12TE2Q7QV83R3X2YYTKBNGX73","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:45 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:45 PST 2020","","","3S0TNUHWKWX0FN6Z0AUY7BID8LFD8U","A2482SLAY120J2","Submitted","Mon Feb 03 06:22:35 PST 2020","Mon Feb 03 06:42:57 PST 2020","Thu Feb 06 06:42:57 PST 2020","","","","1222","100% (1/1)","0% (0/0)","0% (0/0)","http://jeffda.com/generational_captions/examples/images/28.jpg","A large room, filled with tan colored tables--some rectangular and some round--with computers on them. People sitting at these tables looking at the computer monitors. Most, if not all, of the people appear to be Asian. The floor is wooden and the ceiling is of a translucent material with lighting showing through them. The walls are covered with tiles that look like bricks. The chairs are ergonomic."
"3UUSLRKAUNHTSP3M03WQ4RQSV557DC","3OF98WC37GN2582AVRZL3N25AESMST","Write a description for an everyday image","Look at an everyday image and write a description for it. Quick!","image, question, answer, AI","$0.32","Sun Feb 02 14:13:45 PST 2020","1","BatchId:3908950;OriginalHitTemplateId:928390828;","10800","259200","Tue Feb 04 14:13:45 PST 2020","","","37UQDCYH60AI9Q12HQ2MZXSPX5OV7T","A1UEX245I12ZH7","Submitted","Sun Feb 02 18:25:33 PST 2020","Sun Feb 02 20:23:14 PST 2020","Wed Feb 05 20:23:14 PST 2020","","","","7061","100% (625/625)","100% (29/29)","100% (3/3)","http://jeffda.com/generational_captions/examples/images/29.jpg","Three young women are sitting on a rock that juts out over a cliff. A young man is sitting to the side of the rock. They are wearing walking shoes, and one has a bottle of water and a blue back pack. From the top of the cliff the four people can see a river below them. The river sits in a valley that is filled with pine trees. A highway runs near the river. Beyond the valley are more mountains. Some of the peaks are snow covered."
